position,RM
passes_completed,-0.1524
passes,-0.018
dribbles_completed,0.3995
dribbles,0.6143
passes_completed_short,-0.0624
passes_short,0.1167
passes_completed_medium,-0.2797
passes_medium,-0.1595
passes_completed_long,0.1168
passes_long,0.0634
passes_total_distance,-0.1295
passes_free_kicks,-0.1368
through_balls,-0.0416
passes_pressure,0.4443
passes_switches,0.8924
crosses,0.4436
corner_kicks,1.801
passes_intercepted,2.041
passes_blocked,0.4579
dispossessed,1.3832
goals,0.1758
assists,2.9734
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.5278
shots_on_target,0.278
sca,1.2749
gca,0.8537
xg,0.1648
crosses_into_penalty_area,0.0149
passes_into_final_third,-0.5317
passes_into_penalty_area,0.23
progressive_passes,-0.1742
carry_progressive_distance,0.7444
assisted_shots,1.9908
fouled,1.46
pens_won,-0.3695
tackles,0.2453
interceptions,0.4302
blocks,0.7162
tackles_won,0.0811
dribble_tackles,0.2845
dribbles_vs,1.9523
pressures,1.1723
pressure_regains,0.6457
clearances,-0.9592
errors,-0.5457
aerials_won,-0.8181
aerials_lost,-0.4757
ball_recoveries,-0.194
pens_conceded,-0.4415
fouls,1.3191
cards_yellow_red,-0.2618
