position,LW
passes_completed,-0.4244
passes,-0.4063
dribbles_completed,-0.5921
dribbles,0.0516
passes_completed_short,0.284
passes_short,0.3966
passes_completed_medium,-0.6321
passes_medium,-0.6169
passes_completed_long,-0.9653
passes_long,-0.8099
passes_total_distance,-0.7805
passes_free_kicks,-0.6906
through_balls,-0.2034
passes_pressure,-0.2477
passes_switches,-0.8582
crosses,1.8103
corner_kicks,0.3
passes_intercepted,1.7934
passes_blocked,0.4174
dispossessed,0.8187
goals,0.3088
assists,0.3015
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1577
shots_on_target,-0.0214
sca,0.1397
gca,0.6927
xg,0.0409
crosses_into_penalty_area,2.1966
passes_into_final_third,-0.2131
passes_into_penalty_area,1.7306
progressive_passes,0.3806
carry_progressive_distance,0.433
assisted_shots,-0.035
fouled,0.6722
pens_won,1.3323
tackles,-1.0212
interceptions,0.3927
blocks,-0.0337
tackles_won,-1.2841
dribble_tackles,-0.7264
dribbles_vs,0.3939
pressures,-0.0407
pressure_regains,-0.1613
clearances,-0.7812
errors,-0.5457
aerials_won,-1.0353
aerials_lost,-0.8515
ball_recoveries,-0.546
pens_conceded,-0.4415
fouls,-0.7685
cards_yellow_red,-0.2618
