position,CM
passes_completed,0.3857
passes,0.2719
dribbles_completed,-0.5957
dribbles,-0.4547
passes_completed_short,0.4177
passes_short,0.5551
passes_completed_medium,0.5355
passes_medium,0.5095
passes_completed_long,-0.3363
passes_long,-0.6323
passes_total_distance,0.1775
passes_free_kicks,-0.6354
through_balls,0.0116
passes_pressure,0.9757
passes_switches,-0.3946
crosses,-0.6402
corner_kicks,-0.4808
passes_intercepted,0.2342
passes_blocked,-0.0809
dispossessed,0.3072
goals,-0.4119
assists,-0.3201
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.5044
shots_on_target,-0.5975
sca,-0.3478
gca,-0.2365
xg,-0.1934
crosses_into_penalty_area,-0.7346
passes_into_final_third,0.9147
passes_into_penalty_area,-0.3948
progressive_passes,0.3599
carry_progressive_distance,0.1211
assisted_shots,-0.6184
fouled,1.3556
pens_won,-0.3695
tackles,0.2631
interceptions,1.2604
blocks,0.4632
tackles_won,0.3111
dribble_tackles,0.4911
dribbles_vs,0.8387
pressures,0.9355
pressure_regains,0.6381
clearances,-0.4414
errors,-0.5457
aerials_won,-0.0075
aerials_lost,-0.1871
ball_recoveries,0.4363
pens_conceded,-0.4415
fouls,0.57
cards_yellow_red,-0.2618
