position,WB
minutes,-0.7721
passes_completed,-0.1872
passes,-0.0818
dribbles_completed,-0.1332
dribbles,-0.2446
passes_completed_short,0.3387
passes_short,0.4732
passes_completed_medium,-0.3032
passes_medium,-0.3353
passes_completed_long,-0.9005
passes_long,-0.5561
passes_total_distance,-0.4425
passes_free_kicks,-0.1314
through_balls,-0.632
passes_pressure,0.3607
passes_switches,0.222
crosses,0.109
corner_kicks,-0.5565
passes_intercepted,-1.2675
passes_blocked,1.4392
dispossessed,-0.5606
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0073
shots_on_target,-1.0285
sca,-0.658
gca,-1.0099
xg,-0.7101
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.2386
passes_into_penalty_area,-1.3074
progressive_passes,-1.0906
carry_progressive_distance,-0.576
assisted_shots,-0.3115
fouled,0.0342
pens_won,-0.2935
tackles,1.306
interceptions,-0.5852
blocks,0.8124
tackles_won,-0.0765
dribble_tackles,0.5606
dribbles_vs,0.098
pressures,0.7337
pressure_regains,0.408
clearances,0.0449
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.066
ball_recoveries,0.341
pens_conceded,-0.3182
fouls,-0.0076
cards_yellow_red,-0.1906
