position,LM
minutes,1944.0
passes_completed,-0.7298
passes,-0.8099
dribbles_completed,0.6457
dribbles,0.9906
passes_completed_short,-0.0558
passes_short,0.0599
passes_completed_medium,-0.905
passes_medium,-0.9615
passes_completed_long,-1.1523
passes_long,-1.3177
passes_total_distance,-0.9793
passes_free_kicks,-0.9674
through_balls,0.024
passes_pressure,0.1031
passes_switches,-1.0476
crosses,0.3915
corner_kicks,-0.5567
passes_intercepted,0.5298
passes_blocked,0.0945
dispossessed,0.6809
goals,0.6027
assists,1.4561
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.4023
shots_on_target,1.5812
sca,1.2876
gca,1.8732
xg,1.7367
crosses_into_penalty_area,-0.3595
passes_into_final_third,-0.6902
passes_into_penalty_area,1.4435
progressive_passes,0.4342
carry_progressive_distance,1.4069
assisted_shots,0.5327
fouled,-0.2268
pens_won,0.8042
tackles,-0.8184
interceptions,-0.9599
blocks,-0.8229
tackles_won,-0.8649
dribble_tackles,-0.8249
dribbles_vs,-0.7751
pressures,-0.4476
pressure_regains,-0.4938
clearances,-0.8761
errors,0.5951
aerials_won,-0.2518
aerials_lost,0.0672
ball_recoveries,-1.2542
pens_conceded,-0.3183
fouls,-0.6952
cards_yellow_red,-0.1907
