position,RM
minutes,-0.7302
passes_completed,0.525
passes,0.4237
dribbles_completed,1.5534
dribbles,1.3099
passes_completed_short,1.0214
passes_short,1.1105
passes_completed_medium,0.4292
passes_medium,0.3801
passes_completed_long,-0.6967
passes_long,-0.9213
passes_total_distance,0.15
passes_free_kicks,-0.2735
through_balls,-0.632
passes_pressure,-0.4577
passes_switches,-0.2623
crosses,0.259
corner_kicks,-0.1552
passes_intercepted,1.6107
passes_blocked,-0.0136
dispossessed,-0.6968
goals,0.4876
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0039
shots_on_target,-0.5105
sca,0.3789
gca,0.8705
xg,0.0203
crosses_into_penalty_area,-0.1029
passes_into_final_third,-0.7192
passes_into_penalty_area,0.3452
progressive_passes,-0.0258
carry_progressive_distance,0.6507
assisted_shots,-0.4845
fouled,-0.5227
pens_won,4.7181
tackles,0.283
interceptions,-1.195
blocks,-0.3569
tackles_won,0.7514
dribble_tackles,-0.3179
dribbles_vs,0.0161
pressures,-0.6664
pressure_regains,-0.2576
clearances,-0.7606
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.8881
ball_recoveries,-0.1851
pens_conceded,-0.3182
fouls,-1.0172
cards_yellow_red,-0.1906
