position,GK
passes_completed,-0.9227
passes,-0.6798
dribbles_completed,-1.0222
dribbles,-1.0577
passes_completed_short,-1.7818
passes_short,-1.9677
passes_completed_medium,-0.5401
passes_medium,-0.8158
passes_completed_long,1.0049
passes_long,2.1987
passes_total_distance,0.0252
passes_free_kicks,2.7629
through_balls,-0.7252
passes_pressure,-2.2037
passes_switches,-0.4292
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.8772
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3908
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4393
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.0731
assisted_shots,-1.2854
fouled,-1.1079
pens_won,-0.3695
tackles,-1.803
interceptions,-1.3563
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.0835
pressure_regains,-2.2075
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.9318
pens_conceded,2.9417
fouls,-1.7015
cards_yellow_red,-0.2618
