position,RM
minutes,794.0
passes_completed,-1.2782
passes,-1.02
dribbles_completed,-0.8676
dribbles,-0.5761
passes_completed_short,-0.9033
passes_short,-0.5628
passes_completed_medium,-1.2279
passes_medium,-1.1118
passes_completed_long,-1.0865
passes_long,-0.9422
passes_total_distance,-1.2853
passes_free_kicks,-1.022
through_balls,0.1711
passes_pressure,-0.1717
passes_switches,-1.0305
crosses,-0.1075
corner_kicks,-0.5567
passes_intercepted,0.5336
passes_blocked,0.2857
dispossessed,-0.6453
goals,0.5753
assists,0.1375
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6993
shots_on_target,0.0825
sca,-1.2188
gca,-0.506
xg,0.1676
crosses_into_penalty_area,-0.4498
passes_into_final_third,-0.515
passes_into_penalty_area,-1.1307
progressive_passes,-0.1695
carry_progressive_distance,-0.5754
assisted_shots,-1.2329
fouled,0.6321
pens_won,-0.2937
tackles,0.7143
interceptions,0.4957
blocks,-0.2129
tackles_won,-0.2506
dribble_tackles,0.9636
dribbles_vs,-0.6399
pressures,-1.1351
pressure_regains,-1.6297
clearances,0.2131
errors,-0.376
aerials_won,1.7152
aerials_lost,0.2033
ball_recoveries,-0.8518
pens_conceded,-0.3183
fouls,-0.3926
cards_yellow_red,-0.1907
