position,CB
passes_completed,-0.535
passes,-0.7163
dribbles_completed,-0.9757
dribbles,-0.9771
passes_completed_short,-1.132
passes_short,-1.2794
passes_completed_medium,-0.1344
passes_medium,-0.2358
passes_completed_long,0.3883
passes_long,0.2579
passes_total_distance,-0.0949
passes_free_kicks,1.0489
through_balls,1.5071
passes_pressure,-0.9117
passes_switches,-0.1458
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.2956
passes_blocked,-1.2693
dispossessed,-0.999
goals,-0.2422
assists,-0.0355
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7331
shots_on_target,-0.7904
sca,-1.1705
gca,-0.2282
xg,-0.5178
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.3438
passes_into_penalty_area,-0.9561
progressive_passes,-0.2619
carry_progressive_distance,-0.9814
assisted_shots,-0.8099
fouled,-1.0496
pens_won,-0.3695
tackles,0.341
interceptions,-0.6466
blocks,-0.0264
tackles_won,-0.0226
dribble_tackles,-0.1969
dribbles_vs,-0.5833
pressures,-1.1866
pressure_regains,-1.2672
clearances,1.9917
errors,1.2391
aerials_won,1.1156
aerials_lost,0.2168
ball_recoveries,0.4256
pens_conceded,1.8479
fouls,0.2588
cards_yellow_red,-0.2618
