position,RW
minutes,-0.8579
passes_completed,-0.7225
passes,-0.7657
dribbles_completed,-0.434
dribbles,-0.4675
passes_completed_short,-0.6701
passes_short,-0.6957
passes_completed_medium,-0.701
passes_medium,-0.7287
passes_completed_long,-0.6369
passes_long,-0.6523
passes_total_distance,-0.7144
passes_free_kicks,-0.4867
through_balls,0.354
passes_pressure,-0.7174
passes_switches,-0.4705
crosses,-0.5519
corner_kicks,-0.1278
passes_intercepted,-0.7737
passes_blocked,-0.6475
dispossessed,-0.3667
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3279
shots_on_target,-0.3713
sca,-0.5925
gca,-0.4198
xg,-0.3207
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6139
passes_into_penalty_area,-0.4069
progressive_passes,-0.6335
carry_progressive_distance,-0.7374
assisted_shots,-0.4819
fouled,-0.5929
pens_won,-0.3681
tackles,-0.6817
interceptions,-0.5892
blocks,-0.829
tackles_won,-0.6605
dribble_tackles,-0.6408
dribbles_vs,-0.6772
pressures,-0.6258
pressure_regains,-0.6244
clearances,-0.6002
errors,-0.5331
aerials_won,-0.5662
aerials_lost,-0.4492
ball_recoveries,-0.7804
pens_conceded,-0.4889
fouls,-0.6227
cards_yellow_red,-0.3235
