position,LW
passes_completed,-1.0172
passes,-0.8513
dribbles_completed,0.4003
dribbles,0.443
passes_completed_short,-0.4585
passes_short,-0.224
passes_completed_medium,-1.181
passes_medium,-1.0151
passes_completed_long,-0.7656
passes_long,-0.6407
passes_total_distance,-1.103
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,0.6496
passes_switches,0.3984
crosses,0.6691
corner_kicks,-0.3561
passes_intercepted,-1.1718
passes_blocked,0.7446
dispossessed,0.3442
goals,-0.7415
assists,0.9551
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0611
shots_on_target,0.3012
sca,0.1553
gca,0.7589
xg,-0.6883
crosses_into_penalty_area,2.0861
passes_into_final_third,-0.127
passes_into_penalty_area,0.8853
progressive_passes,-0.2068
carry_progressive_distance,-0.1137
assisted_shots,0.5312
fouled,0.6068
pens_won,3.1625
tackles,0.8179
interceptions,0.3531
blocks,0.1255
tackles_won,0.9574
dribble_tackles,0.2286
dribbles_vs,-0.1558
pressures,0.1461
pressure_regains,0.6169
clearances,-0.5401
errors,0.753
aerials_won,1.6431
aerials_lost,2.2444
ball_recoveries,-0.7089
pens_conceded,-0.4415
fouls,1.9593
cards_yellow_red,-0.2618
