position,AM
minutes,487.0
passes_completed,-0.8198
passes,-0.9117
dribbles_completed,1.6093
dribbles,0.986
passes_completed_short,-0.797
passes_short,-0.6662
passes_completed_medium,-0.7686
passes_medium,-0.9064
passes_completed_long,-0.2689
passes_long,-0.567
passes_total_distance,-0.662
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.6372
passes_switches,0.1889
crosses,-0.8311
corner_kicks,-0.5567
passes_intercepted,-0.9914
passes_blocked,-0.7862
dispossessed,0.6766
goals,0.3352
assists,0.7105
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.5918
shots_on_target,2.1421
sca,-0.1797
gca,-0.1881
xg,0.0384
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.3806
passes_into_penalty_area,-0.7299
progressive_passes,-0.0448
carry_progressive_distance,0.2754
assisted_shots,0.1969
fouled,1.5812
pens_won,-0.2937
tackles,1.3122
interceptions,1.0676
blocks,0.8446
tackles_won,1.0723
dribble_tackles,0.0304
dribbles_vs,1.2868
pressures,1.1269
pressure_regains,1.9579
clearances,-0.6817
errors,-0.376
aerials_won,-0.2071
aerials_lost,-0.3677
ball_recoveries,0.4754
pens_conceded,-0.3183
fouls,1.5469
cards_yellow_red,-0.1907
