position,RM
minutes,783.0
passes_completed,0.1755
passes,0.6956
dribbles_completed,0.5313
dribbles,0.6792
passes_completed_short,0.015
passes_short,0.25
passes_completed_medium,0.3586
passes_medium,0.7256
passes_completed_long,-0.0011
passes_long,0.4438
passes_total_distance,0.25
passes_free_kicks,-0.2083
through_balls,0.1824
passes_pressure,-0.0343
passes_switches,0.4521
crosses,1.5186
corner_kicks,-0.4476
passes_intercepted,1.1061
passes_blocked,3.3361
dispossessed,0.7965
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3647
shots_on_target,0.0981
sca,-0.7463
gca,-0.499
xg,-0.4782
crosses_into_penalty_area,0.369
passes_into_final_third,0.4166
passes_into_penalty_area,0.3099
progressive_passes,0.7412
carry_progressive_distance,1.1517
assisted_shots,-0.7353
fouled,0.9751
pens_won,-0.2937
tackles,1.0241
interceptions,-0.1954
blocks,-0.3636
tackles_won,1.3798
dribble_tackles,1.9105
dribbles_vs,1.4061
pressures,0.3101
pressure_regains,-0.1783
clearances,-0.4618
errors,-0.376
aerials_won,-0.3274
aerials_lost,-0.0141
ball_recoveries,0.5592
pens_conceded,-0.3183
fouls,0.3753
cards_yellow_red,-0.1907
