position,WB
minutes,-0.7179
passes_completed,-0.1531
passes,0.0733
dribbles_completed,-0.3519
dribbles,-0.4462
passes_completed_short,-0.0451
passes_short,-0.2021
passes_completed_medium,0.2069
passes_medium,0.7371
passes_completed_long,-0.953
passes_long,-0.6544
passes_total_distance,-0.3011
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.9416
passes_switches,-1.3942
crosses,0.03
corner_kicks,-0.5565
passes_intercepted,0.0357
passes_blocked,-0.3912
dispossessed,-0.729
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9089
shots_on_target,-1.0285
sca,-1.1866
gca,-1.0099
xg,-0.7457
crosses_into_penalty_area,-0.1364
passes_into_final_third,-1.131
passes_into_penalty_area,-0.0446
progressive_passes,-0.2463
carry_progressive_distance,-0.9674
assisted_shots,-0.8152
fouled,-0.5739
pens_won,-0.2935
tackles,-0.2958
interceptions,0.8957
blocks,0.823
tackles_won,0.2824
dribble_tackles,0.1664
dribbles_vs,-0.3104
pressures,-0.1384
pressure_regains,0.5516
clearances,0.2005
errors,-0.3758
aerials_won,0.2855
aerials_lost,0.1409
ball_recoveries,-0.3829
pens_conceded,-0.3182
fouls,-0.4094
cards_yellow_red,-0.1906
