position,RW
minutes,2322.0
passes_completed,-0.3015
passes,-0.1853
dribbles_completed,0.2529
dribbles,0.2293
passes_completed_short,0.1314
passes_short,0.3239
passes_completed_medium,-0.5724
passes_medium,-0.4296
passes_completed_long,-0.1932
passes_long,-0.2687
passes_total_distance,-0.3151
passes_free_kicks,-0.8848
through_balls,-0.0828
passes_pressure,-0.112
passes_switches,1.3039
crosses,1.7093
corner_kicks,-0.5567
passes_intercepted,-0.5858
passes_blocked,0.3413
dispossessed,-0.0551
goals,1.2754
assists,0.7826
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.2664
shots_on_target,2.4865
sca,0.3647
gca,1.5763
xg,1.6152
crosses_into_penalty_area,1.6171
passes_into_final_third,-0.51
passes_into_penalty_area,0.9349
progressive_passes,-0.2698
carry_progressive_distance,0.1996
assisted_shots,-0.2266
fouled,-0.1991
pens_won,-0.2937
tackles,-0.9599
interceptions,-1.0702
blocks,-0.5233
tackles_won,-0.7519
dribble_tackles,-0.822
dribbles_vs,-0.332
pressures,-0.8721
pressure_regains,-1.0627
clearances,-0.7121
errors,-0.376
aerials_won,0.4624
aerials_lost,-0.1599
ball_recoveries,-1.5456
pens_conceded,-0.3183
fouls,-0.0361
cards_yellow_red,-0.1907
