position,WB
minutes,-0.7986
passes_completed,-0.133
passes,0.211
dribbles_completed,-0.2968
dribbles,-0.2987
passes_completed_short,0.2797
passes_short,0.3959
passes_completed_medium,-0.1593
passes_medium,-0.0682
passes_completed_long,-0.7105
passes_long,-0.1636
passes_total_distance,-0.3305
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.3601
passes_switches,-0.4758
crosses,0.7504
corner_kicks,-0.5565
passes_intercepted,1.4928
passes_blocked,2.7246
dispossessed,-0.1205
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0334
shots_on_target,-1.0285
sca,-1.4459
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.1004
passes_into_penalty_area,-1.3074
progressive_passes,-0.5921
carry_progressive_distance,-0.9575
assisted_shots,-1.3951
fouled,0.2662
pens_won,-0.2935
tackles,0.738
interceptions,0.7537
blocks,0.7948
tackles_won,0.6634
dribble_tackles,1.5902
dribbles_vs,0.7165
pressures,-0.8445
pressure_regains,0.1083
clearances,0.1897
errors,-0.3758
aerials_won,0.014
aerials_lost,0.7515
ball_recoveries,0.4788
pens_conceded,-0.3182
fouls,0.2704
cards_yellow_red,-0.1906
