position,LW
minutes,-0.2699
passes_completed,0.333
passes,0.5596
dribbles_completed,0.873
dribbles,1.0207
passes_completed_short,0.4587
passes_short,0.4278
passes_completed_medium,0.1603
passes_medium,0.2994
passes_completed_long,0.2376
passes_long,0.7018
passes_total_distance,0.2372
passes_free_kicks,1.5141
through_balls,1.5439
passes_pressure,1.1263
passes_switches,1.2366
crosses,1.2068
corner_kicks,2.285
passes_intercepted,1.0216
passes_blocked,0.8243
dispossessed,0.3229
goals,-0.2838
assists,3.5372
pens_made,-0.2418
pens_att,-0.271
shots_total,0.448
shots_on_target,0.8529
sca,2.1812
gca,2.0632
xg,-0.1739
crosses_into_penalty_area,-0.036
passes_into_final_third,0.6793
passes_into_penalty_area,1.0933
progressive_passes,1.386
carry_progressive_distance,0.549
assisted_shots,2.4631
fouled,-0.5242
pens_won,-0.2935
tackles,-0.7873
interceptions,-0.6739
blocks,-0.661
tackles_won,-0.4934
dribble_tackles,-0.6243
dribbles_vs,-0.0767
pressures,0.0262
pressure_regains,-0.2735
clearances,-0.7378
errors,-0.3758
aerials_won,-0.8278
aerials_lost,-0.6893
ball_recoveries,0.2584
pens_conceded,-0.3182
fouls,-1.5468
cards_yellow_red,-0.1906
