position,CM
minutes,-0.6507
passes_completed,0.935
passes,1.0045
dribbles_completed,0.9037
dribbles,0.4913
passes_completed_short,0.5138
passes_short,0.5291
passes_completed_medium,0.7786
passes_medium,0.7056
passes_completed_long,1.3925
passes_long,1.5056
passes_total_distance,1.0947
passes_free_kicks,2.2323
through_balls,1.6674
passes_pressure,0.3499
passes_switches,3.4709
crosses,1.139
corner_kicks,2.6773
passes_intercepted,0.0443
passes_blocked,-0.4438
dispossessed,0.6051
goals,1.1358
assists,0.5297
pens_made,-0.2418
pens_att,-0.271
shots_total,1.7484
shots_on_target,3.3455
sca,3.1895
gca,-0.2882
xg,0.7409
crosses_into_penalty_area,0.2972
passes_into_final_third,0.661
passes_into_penalty_area,0.4684
progressive_passes,0.6457
carry_progressive_distance,0.1408
assisted_shots,3.2646
fouled,0.7464
pens_won,-0.2935
tackles,-0.4323
interceptions,1.0767
blocks,-0.3102
tackles_won,-0.4172
dribble_tackles,-1.0077
dribbles_vs,-0.446
pressures,0.0059
pressure_regains,-0.0184
clearances,-0.9174
errors,-0.3758
aerials_won,-0.8102
aerials_lost,0.0211
ball_recoveries,0.2932
pens_conceded,-0.3182
fouls,1.1086
cards_yellow_red,-0.1906
