position,LW
minutes,-0.7277
passes_completed,-0.5215
passes,-0.8435
dribbles_completed,-0.5496
dribbles,0.4351
passes_completed_short,0.191
passes_short,0.1022
passes_completed_medium,-0.6996
passes_medium,-0.9538
passes_completed_long,-1.3093
passes_long,-1.4089
passes_total_distance,-0.8646
passes_free_kicks,-0.0335
through_balls,-0.632
passes_pressure,0.4799
passes_switches,-1.1699
crosses,-0.0993
corner_kicks,0.0398
passes_intercepted,-0.8754
passes_blocked,-1.5588
dispossessed,0.4812
goals,1.6764
assists,0.9078
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2126
shots_on_target,0.5112
sca,0.8691
gca,-0.0784
xg,0.764
crosses_into_penalty_area,0.6308
passes_into_final_third,-0.5993
passes_into_penalty_area,0.3298
progressive_passes,-1.1183
carry_progressive_distance,0.2488
assisted_shots,0.4092
fouled,0.5985
pens_won,4.6714
tackles,-0.9771
interceptions,0.1143
blocks,-0.3754
tackles_won,-0.7372
dribble_tackles,-0.3284
dribbles_vs,-0.4948
pressures,-0.2549
pressure_regains,-0.2821
clearances,-0.5108
errors,-0.3758
aerials_won,-0.5045
aerials_lost,-0.4571
ball_recoveries,-0.0584
pens_conceded,-0.3182
fouls,-1.0267
cards_yellow_red,-0.1906
