position,FW
passes_completed,-1.3245
passes,-1.2666
dribbles_completed,0.4297
dribbles,1.0212
passes_completed_short,-0.988
passes_short,-0.8362
passes_completed_medium,-1.2368
passes_medium,-1.1905
passes_completed_long,-1.1378
passes_long,-1.3265
passes_total_distance,-1.3092
passes_free_kicks,-1.0216
through_balls,-0.1434
passes_pressure,-0.6009
passes_switches,-0.8035
crosses,-0.2826
corner_kicks,-0.5565
passes_intercepted,-0.5642
passes_blocked,1.2548
dispossessed,2.5645
goals,0.8567
assists,-0.2183
pens_made,-0.2418
pens_att,-0.271
shots_total,1.5768
shots_on_target,1.8441
sca,0.5584
gca,0.5235
xg,1.7838
crosses_into_penalty_area,-0.6066
passes_into_final_third,-1.1189
passes_into_penalty_area,-0.5528
progressive_passes,-0.9972
carry_progressive_distance,-0.8257
assisted_shots,0.5851
fouled,-0.3609
pens_won,-0.2935
tackles,-0.5812
interceptions,-1.3486
blocks,-0.508
tackles_won,-0.9917
dribble_tackles,-0.5245
dribbles_vs,-0.5128
pressures,1.1701
pressure_regains,0.8622
clearances,-0.7245
errors,-0.3758
aerials_won,0.3204
aerials_lost,1.681
ball_recoveries,-1.123
pens_conceded,-0.3182
fouls,1.3053
cards_yellow_red,-0.1906
