position,LW
passes_completed,0.2724
passes,0.4014
dribbles_completed,1.3554
dribbles,1.339
passes_completed_short,0.9803
passes_short,1.0006
passes_completed_medium,-0.2509
passes_medium,-0.144
passes_completed_long,-0.2425
passes_long,-0.0534
passes_total_distance,-0.0858
passes_free_kicks,0.9807
through_balls,1.5777
passes_pressure,0.5062
passes_switches,0.6938
crosses,1.2799
corner_kicks,2.6411
passes_intercepted,2.1894
passes_blocked,0.6093
dispossessed,0.4307
goals,1.4903
assists,1.7187
pens_made,0.544
pens_att,1.0745
shots_total,1.0921
shots_on_target,1.5158
sca,2.5819
gca,2.237
xg,0.7637
crosses_into_penalty_area,0.5446
passes_into_final_third,-0.0759
passes_into_penalty_area,2.1711
progressive_passes,0.8289
carry_progressive_distance,2.315
assisted_shots,2.7207
fouled,2.0087
pens_won,0.465
tackles,-1.3016
interceptions,-0.4549
blocks,-0.8716
tackles_won,-1.2017
dribble_tackles,-1.3977
dribbles_vs,-1.2022
pressures,-0.6134
pressure_regains,-0.69
clearances,-0.9776
errors,-0.5457
aerials_won,-0.8967
aerials_lost,-0.3816
ball_recoveries,-1.2285
pens_conceded,-0.4415
fouls,-0.6358
cards_yellow_red,-0.2618
