position,WB
minutes,360.0
passes_completed,0.2663
passes,0.4272
dribbles_completed,0.4109
dribbles,0.4262
passes_completed_short,0.6675
passes_short,0.7848
passes_completed_medium,-0.0281
passes_medium,0.1734
passes_completed_long,-0.0924
passes_long,-0.2466
passes_total_distance,0.0826
passes_free_kicks,-0.7271
through_balls,-0.6322
passes_pressure,0.4436
passes_switches,-0.0558
crosses,1.3385
corner_kicks,-0.5567
passes_intercepted,1.6585
passes_blocked,1.7841
dispossessed,1.4144
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-0.6647
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,4.455
passes_into_final_third,0.0591
passes_into_penalty_area,1.429
progressive_passes,-0.2959
carry_progressive_distance,0.1657
assisted_shots,0.0406
fouled,-1.3281
pens_won,-0.2937
tackles,0.1023
interceptions,-0.0692
blocks,1.5791
tackles_won,-0.0876
dribble_tackles,1.2104
dribbles_vs,0.6729
pressures,1.3132
pressure_regains,1.3722
clearances,0.1889
errors,4.8677
aerials_won,-0.8856
aerials_lost,1.2698
ball_recoveries,0.9579
pens_conceded,-0.3183
fouls,-0.8302
cards_yellow_red,-0.1907
