position,RW
minutes,587.0
passes_completed,-0.8593
passes,-0.9811
dribbles_completed,0.4476
dribbles,0.706
passes_completed_short,-0.2362
passes_short,-0.3145
passes_completed_medium,-1.0148
passes_medium,-1.164
passes_completed_long,-0.9831
passes_long,-1.1339
passes_total_distance,-0.9494
passes_free_kicks,-0.1175
through_balls,1.541
passes_pressure,-0.033
passes_switches,-0.4094
crosses,-0.1243
corner_kicks,0.3166
passes_intercepted,-1.4984
passes_blocked,-0.0748
dispossessed,-0.5474
goals,-0.724
assists,2.917
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.0931
shots_on_target,0.0986
sca,0.311
gca,1.7182
xg,0.2105
crosses_into_penalty_area,0.2339
passes_into_final_third,-0.9688
passes_into_penalty_area,-0.5886
progressive_passes,-1.2724
carry_progressive_distance,0.2718
assisted_shots,0.5863
fouled,0.8208
pens_won,-0.2937
tackles,0.2087
interceptions,-0.6757
blocks,-0.182
tackles_won,-0.2276
dribble_tackles,0.5923
dribbles_vs,0.371
pressures,-0.887
pressure_regains,-0.3785
clearances,-0.3692
errors,-0.376
aerials_won,-0.8286
aerials_lost,-0.2127
ball_recoveries,-1.5054
pens_conceded,-0.3183
fouls,-0.8033
cards_yellow_red,-0.1907
