position,CB
minutes,770.0
passes_completed,0.3339
passes,0.2891
dribbles_completed,-0.8559
dribbles,-1.0296
passes_completed_short,-0.8942
passes_short,-0.7457
passes_completed_medium,0.9154
passes_medium,0.8903
passes_completed_long,1.3754
passes_long,0.928
passes_total_distance,0.8343
passes_free_kicks,0.495
through_balls,-0.6322
passes_pressure,0.2618
passes_switches,0.1076
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,0.0602
passes_blocked,-1.0122
dispossessed,-0.8858
goals,-0.0541
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.842
shots_on_target,-0.7424
sca,-1.3941
gca,-1.0103
xg,-0.8071
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.2362
passes_into_penalty_area,-1.308
progressive_passes,-0.5602
carry_progressive_distance,-0.3562
assisted_shots,-1.2278
fouled,-0.4021
pens_won,-0.2937
tackles,0.3828
interceptions,0.3178
blocks,-0.33
tackles_won,0.4121
dribble_tackles,-0.5093
dribbles_vs,-1.0106
pressures,-1.5447
pressure_regains,-1.2067
clearances,2.1519
errors,2.0756
aerials_won,0.6275
aerials_lost,-0.7206
ball_recoveries,2.4489
pens_conceded,-0.3183
fouls,-1.0984
cards_yellow_red,-0.1907
