position,LW
passes_completed,-1.2987
passes,-1.2091
dribbles_completed,1.2723
dribbles,1.3303
passes_completed_short,-1.1138
passes_short,-1.0814
passes_completed_medium,-1.1861
passes_medium,-1.1254
passes_completed_long,-0.765
passes_long,-0.4405
passes_total_distance,-1.1502
passes_free_kicks,-0.0481
through_balls,-0.632
passes_pressure,-0.8152
passes_switches,0.0094
crosses,1.4265
corner_kicks,1.3325
passes_intercepted,-0.4918
passes_blocked,-0.1642
dispossessed,-0.0412
goals,0.389
assists,1.564
pens_made,-0.2418
pens_att,-0.271
shots_total,1.7913
shots_on_target,1.7078
sca,0.9986
gca,1.3652
xg,0.6784
crosses_into_penalty_area,0.523
passes_into_final_third,-0.7037
passes_into_penalty_area,0.3625
progressive_passes,-0.6889
carry_progressive_distance,1.0092
assisted_shots,0.6961
fouled,0.8274
pens_won,-0.2935
tackles,-0.6471
interceptions,-0.419
blocks,-0.2139
tackles_won,-0.6474
dribble_tackles,-0.5376
dribbles_vs,-0.374
pressures,-0.0989
pressure_regains,-0.2491
clearances,-0.6936
errors,-0.3758
aerials_won,-0.404
aerials_lost,0.4881
ball_recoveries,-0.658
pens_conceded,-0.3182
fouls,0.9429
cards_yellow_red,-0.1906
