position,DM
passes_completed,0.4661
passes,0.193
dribbles_completed,-0.9266
dribbles,-0.8657
passes_completed_short,0.3631
passes_short,0.1824
passes_completed_medium,0.3063
passes_medium,0.1255
passes_completed_long,0.4046
passes_long,-0.0376
passes_total_distance,0.4374
passes_free_kicks,0.9326
through_balls,1.174
passes_pressure,2.1609
passes_switches,0.3374
crosses,-0.6735
corner_kicks,-0.4808
passes_intercepted,-0.8876
passes_blocked,-0.2797
dispossessed,-0.3907
goals,0.5327
assists,1.2643
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.603
shots_on_target,-0.485
sca,0.1132
gca,2.1318
xg,-0.708
crosses_into_penalty_area,-0.048
passes_into_final_third,2.4239
passes_into_penalty_area,-0.2126
progressive_passes,1.1536
carry_progressive_distance,-0.2872
assisted_shots,-0.6786
fouled,-1.0388
pens_won,-0.3695
tackles,1.9179
interceptions,0.014
blocks,0.4122
tackles_won,2.3197
dribble_tackles,1.2385
dribbles_vs,1.0835
pressures,0.7657
pressure_regains,1.8865
clearances,0.7957
errors,-0.5457
aerials_won,0.0854
aerials_lost,-0.8866
ball_recoveries,1.0846
pens_conceded,-0.4415
fouls,-0.7247
cards_yellow_red,-0.2618
