position,AM
passes_completed,0.662
passes,0.844
dribbles_completed,1.3047
dribbles,0.8534
passes_completed_short,0.7734
passes_short,0.9167
passes_completed_medium,0.4597
passes_medium,0.528
passes_completed_long,0.258
passes_long,0.2113
passes_total_distance,0.4617
passes_free_kicks,1.0269
through_balls,1.6338
passes_pressure,1.4157
passes_switches,0.4956
crosses,0.6622
corner_kicks,1.4975
passes_intercepted,2.0739
passes_blocked,1.0924
dispossessed,0.4674
goals,-0.5154
assists,1.4026
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.2189
shots_on_target,-0.1852
sca,2.1711
gca,2.1495
xg,-0.2742
crosses_into_penalty_area,-0.4167
passes_into_final_third,1.8218
passes_into_penalty_area,1.5195
progressive_passes,2.3215
carry_progressive_distance,0.8235
assisted_shots,2.6449
fouled,1.5108
pens_won,-0.3695
tackles,0.5274
interceptions,0.0465
blocks,-0.024
tackles_won,0.7174
dribble_tackles,0.26
dribbles_vs,0.2861
pressures,0.6697
pressure_regains,0.4914
clearances,-0.9242
errors,-0.5457
aerials_won,-0.915
aerials_lost,-0.9266
ball_recoveries,-0.4876
pens_conceded,-0.4415
fouls,1.1732
cards_yellow_red,-0.2618
