position,LM
passes_completed,-0.5811
passes,-0.6217
dribbles_completed,-0.0154
dribbles,0.0247
passes_completed_short,-0.4334
passes_short,-0.1782
passes_completed_medium,-0.2697
passes_medium,-0.2958
passes_completed_long,-0.8683
passes_long,-0.972
passes_total_distance,-0.6426
passes_free_kicks,-0.7893
through_balls,0.6347
passes_pressure,-0.1447
passes_switches,-0.5057
crosses,-0.6486
corner_kicks,-0.4808
passes_intercepted,2.0201
passes_blocked,0.5495
dispossessed,0.2898
goals,0.1709
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.343
shots_on_target,-0.6276
sca,0.2314
gca,-1.0626
xg,-0.1431
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.7658
passes_into_penalty_area,-0.7386
progressive_passes,-0.0149
carry_progressive_distance,-0.1224
assisted_shots,0.6698
fouled,0.6919
pens_won,-0.3695
tackles,0.3911
interceptions,0.1326
blocks,0.2973
tackles_won,0.9212
dribble_tackles,-0.3068
dribbles_vs,-0.5294
pressures,0.4472
pressure_regains,-0.3618
clearances,-0.7414
errors,-0.5457
aerials_won,-0.882
aerials_lost,-0.6067
ball_recoveries,0.0362
pens_conceded,-0.4415
fouls,0.9954
cards_yellow_red,-0.2618
