position,LW
passes_completed,-0.9348
passes,-0.8392
dribbles_completed,-0.0823
dribbles,-0.045
passes_completed_short,-0.8784
passes_short,-0.686
passes_completed_medium,-0.8607
passes_medium,-0.9137
passes_completed_long,-0.3422
passes_long,-0.1917
passes_total_distance,-0.8463
passes_free_kicks,-0.6669
through_balls,0.4333
passes_pressure,-0.6576
passes_switches,-0.2672
crosses,0.2282
corner_kicks,0.7276
passes_intercepted,0.9615
passes_blocked,-0.1094
dispossessed,-0.2237
goals,1.8607
assists,0.4341
pens_made,-0.2418
pens_att,-0.271
shots_total,0.887
shots_on_target,1.182
sca,0.1506
gca,-0.3413
xg,0.4051
crosses_into_penalty_area,0.2129
passes_into_final_third,-0.7968
passes_into_penalty_area,-0.1321
progressive_passes,-0.5163
carry_progressive_distance,0.0999
assisted_shots,0.116
fouled,-0.8527
pens_won,-0.2935
tackles,-0.3672
interceptions,-0.694
blocks,-1.1688
tackles_won,0.0042
dribble_tackles,0.5528
dribbles_vs,-0.3813
pressures,-0.8203
pressure_regains,-1.1173
clearances,-0.9246
errors,-0.3758
aerials_won,-0.8342
aerials_lost,-1.1711
ball_recoveries,-1.2041
pens_conceded,-0.3182
fouls,-1.0703
cards_yellow_red,-0.1906
