position,RW
minutes,590.0
passes_completed,-0.7304
passes,-0.8304
dribbles_completed,0.1027
dribbles,0.076
passes_completed_short,-0.5912
passes_short,-0.5295
passes_completed_medium,-0.4312
passes_medium,-0.4914
passes_completed_long,-1.2614
passes_long,-1.215
passes_total_distance,-0.872
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,0.1426
passes_switches,-0.9046
crosses,0.2481
corner_kicks,-0.2671
passes_intercepted,0.2877
passes_blocked,-0.5293
dispossessed,1.3473
goals,1.8989
assists,-0.7714
pens_made,-0.2419
pens_att,2.761
shots_total,1.4029
shots_on_target,1.5885
sca,0.5483
gca,0.347
xg,2.5065
crosses_into_penalty_area,-0.3112
passes_into_final_third,-0.5046
passes_into_penalty_area,-0.5923
progressive_passes,0.0926
carry_progressive_distance,-0.8221
assisted_shots,-0.0811
fouled,-0.2227
pens_won,-0.2937
tackles,0.1976
interceptions,-1.3186
blocks,-0.9125
tackles_won,0.8313
dribble_tackles,-0.226
dribbles_vs,0.1797
pressures,2.0906
pressure_regains,1.8117
clearances,-0.8318
errors,-0.376
aerials_won,-0.5231
aerials_lost,1.2082
ball_recoveries,-0.7905
pens_conceded,-0.3183
fouls,0.4257
cards_yellow_red,-0.1907
