position,AM
minutes,-0.1868
passes_completed,-0.4452
passes,-0.5003
dribbles_completed,2.9307
dribbles,2.5095
passes_completed_short,0.0945
passes_short,0.0625
passes_completed_medium,-0.9332
passes_medium,-0.9818
passes_completed_long,-0.2686
passes_long,-0.3649
passes_total_distance,-0.5884
passes_free_kicks,0.5215
through_balls,2.2949
passes_pressure,-0.5184
passes_switches,-0.1408
crosses,0.0567
corner_kicks,0.5543
passes_intercepted,-0.2435
passes_blocked,0.1449
dispossessed,2.0131
goals,1.2488
assists,-0.2192
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1913
shots_on_target,0.49
sca,1.3364
gca,0.5212
xg,0.5434
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.4446
passes_into_penalty_area,0.6302
progressive_passes,-0.293
carry_progressive_distance,0.9631
assisted_shots,1.0764
fouled,1.5907
pens_won,-0.2935
tackles,-0.5019
interceptions,-0.7733
blocks,-1.4846
tackles_won,-0.3912
dribble_tackles,-0.7082
dribbles_vs,-0.4342
pressures,0.9631
pressure_regains,0.3596
clearances,-0.7664
errors,-0.3758
aerials_won,-0.444
aerials_lost,0.4606
ball_recoveries,-1.0757
pens_conceded,-0.3182
fouls,0.7428
cards_yellow_red,-0.1906
