position,DM
minutes,710.0
passes_completed,0.6654
passes,0.8313
dribbles_completed,-0.6835
dribbles,-0.5802
passes_completed_short,0.5803
passes_short,0.8771
passes_completed_medium,0.814
passes_medium,1.0007
passes_completed_long,-0.1178
passes_long,-0.192
passes_total_distance,0.4396
passes_free_kicks,0.7728
through_balls,-0.6322
passes_pressure,0.6526
passes_switches,-0.8516
crosses,-0.9268
corner_kicks,-0.5567
passes_intercepted,2.0052
passes_blocked,-0.385
dispossessed,0.0197
goals,-0.724
assists,0.2451
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.131
shots_on_target,-0.7182
sca,0.2748
gca,0.1176
xg,-0.4357
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.0152
passes_into_penalty_area,-0.3167
progressive_passes,1.3541
carry_progressive_distance,-0.3677
assisted_shots,0.2429
fouled,0.39
pens_won,-0.2937
tackles,1.3319
interceptions,0.483
blocks,0.4387
tackles_won,1.4888
dribble_tackles,0.912
dribbles_vs,1.9026
pressures,2.6342
pressure_regains,3.9287
clearances,0.0532
errors,-0.376
aerials_won,1.925
aerials_lost,2.2284
ball_recoveries,2.7673
pens_conceded,3.1591
fouls,3.2932
cards_yellow_red,-0.1907
