position,RW
minutes,-0.1979
passes_completed,-0.4484
passes,-0.3777
dribbles_completed,0.912
dribbles,1.3805
passes_completed_short,0.3965
passes_short,0.5651
passes_completed_medium,-0.7993
passes_medium,-0.7987
passes_completed_long,-0.9061
passes_long,-0.8411
passes_total_distance,-0.746
passes_free_kicks,-0.9393
through_balls,-0.1373
passes_pressure,0.859
passes_switches,-0.4971
crosses,1.1671
corner_kicks,-0.424
passes_intercepted,0.1062
passes_blocked,0.4786
dispossessed,0.9551
goals,-0.7238
assists,-0.2115
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0086
shots_on_target,-0.1732
sca,1.0389
gca,-0.0784
xg,-0.3392
crosses_into_penalty_area,0.8776
passes_into_final_third,-0.1715
passes_into_penalty_area,1.0938
progressive_passes,0.179
carry_progressive_distance,2.0342
assisted_shots,1.2111
fouled,-0.0617
pens_won,-0.2935
tackles,-0.8118
interceptions,-0.3235
blocks,-0.4851
tackles_won,-0.6151
dribble_tackles,-0.1435
dribbles_vs,-0.7409
pressures,0.6201
pressure_regains,0.2676
clearances,-0.7209
errors,-0.3758
aerials_won,-0.7855
aerials_lost,-0.3121
ball_recoveries,-0.9478
pens_conceded,-0.3182
fouls,0.4426
cards_yellow_red,-0.1906
