position,CB
minutes,9057.0
passes_completed,2.7532
passes,2.4926
dribbles_completed,-1.0781
dribbles,-1.1257
passes_completed_short,0.4325
passes_short,0.2382
passes_completed_medium,3.381
passes_medium,3.2164
passes_completed_long,3.9496
passes_long,3.0302
passes_total_distance,3.5216
passes_free_kicks,0.6781
through_balls,0.2129
passes_pressure,0.1555
passes_switches,2.1817
crosses,-1.0622
corner_kicks,-0.5567
passes_intercepted,-1.1357
passes_blocked,-1.3866
dispossessed,-1.37
goals,-0.2114
assists,-0.5324
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3913
shots_on_target,-0.3469
sca,-1.0982
gca,-0.4356
xg,-0.2771
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.4677
passes_into_penalty_area,-1.0127
progressive_passes,0.4383
carry_progressive_distance,0.6066
assisted_shots,-1.153
fouled,-0.7392
pens_won,-0.2937
tackles,-0.9224
interceptions,0.2118
blocks,-0.6016
tackles_won,-0.7937
dribble_tackles,-0.8589
dribbles_vs,-1.5754
pressures,-2.1132
pressure_regains,-1.9879
clearances,2.8262
errors,0.0409
aerials_won,2.9138
aerials_lost,-0.3057
ball_recoveries,2.0588
pens_conceded,0.4995
fouls,-1.3529
cards_yellow_red,-0.1907
