position,FW
passes_completed,-0.6363
passes,-0.1771
dribbles_completed,0.8294
dribbles,1.0475
passes_completed_short,-0.3916
passes_short,0.025
passes_completed_medium,-0.9552
passes_medium,-0.7017
passes_completed_long,-0.1174
passes_long,0.0762
passes_total_distance,-0.6301
passes_free_kicks,1.3973
through_balls,0.5788
passes_pressure,-0.6798
passes_switches,-0.1133
crosses,0.5554
corner_kicks,1.8761
passes_intercepted,3.3488
passes_blocked,1.8759
dispossessed,3.6124
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2885
shots_on_target,0.2278
sca,0.9545
gca,-0.2499
xg,-0.6453
crosses_into_penalty_area,-0.2461
passes_into_final_third,0.2589
passes_into_penalty_area,0.0284
progressive_passes,0.7893
carry_progressive_distance,0.0627
assisted_shots,1.5493
fouled,-0.049
pens_won,-0.2935
tackles,-0.1485
interceptions,-0.9224
blocks,-0.7389
tackles_won,-0.0431
dribble_tackles,-0.5325
dribbles_vs,0.4385
pressures,-0.2553
pressure_regains,0.4707
clearances,-0.7065
errors,-0.3758
aerials_won,-0.105
aerials_lost,0.4477
ball_recoveries,-0.6538
pens_conceded,-0.3182
fouls,-0.6606
cards_yellow_red,-0.1906
