position,RB
passes_completed,-0.1269
passes,0.1187
dribbles_completed,-1.0073
dribbles,-1.1224
passes_completed_short,-0.3175
passes_short,-0.3266
passes_completed_medium,0.1193
passes_medium,0.3251
passes_completed_long,-0.172
passes_long,0.3702
passes_total_distance,-0.0312
passes_free_kicks,0.2968
through_balls,-0.632
passes_pressure,-0.8835
passes_switches,-0.1973
crosses,0.1811
corner_kicks,0.0497
passes_intercepted,2.2589
passes_blocked,0.3102
dispossessed,-0.6315
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8295
shots_on_target,-0.8981
sca,-0.7284
gca,-1.0099
xg,-0.8525
crosses_into_penalty_area,0.0906
passes_into_final_third,0.3962
passes_into_penalty_area,-0.6417
progressive_passes,0.0227
carry_progressive_distance,-0.62
assisted_shots,-0.5544
fouled,-0.3708
pens_won,-0.2935
tackles,1.2437
interceptions,0.9222
blocks,0.8283
tackles_won,0.3045
dribble_tackles,1.5218
dribbles_vs,0.5306
pressures,-0.8066
pressure_regains,-0.7976
clearances,1.1317
errors,-0.3758
aerials_won,-0.4941
aerials_lost,-0.3874
ball_recoveries,0.222
pens_conceded,-0.3182
fouls,-0.1481
cards_yellow_red,2.0579
