position,LM
minutes,690.0
passes_completed,1.0296
passes,1.0971
dribbles_completed,-0.5235
dribbles,-0.0303
passes_completed_short,1.0987
passes_short,0.9831
passes_completed_medium,1.0247
passes_medium,1.1143
passes_completed_long,-0.0296
passes_long,0.4194
passes_total_distance,0.7709
passes_free_kicks,0.3631
through_balls,0.2922
passes_pressure,2.4515
passes_switches,0.9804
crosses,1.3385
corner_kicks,-0.1852
passes_intercepted,-0.0232
passes_blocked,-0.7229
dispossessed,-0.5292
goals,-0.724
assists,0.2745
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.5927
shots_on_target,-0.3895
sca,0.3314
gca,0.1503
xg,-0.0477
crosses_into_penalty_area,2.3789
passes_into_final_third,0.4522
passes_into_penalty_area,1.752
progressive_passes,1.6203
carry_progressive_distance,0.3478
assisted_shots,0.1031
fouled,0.097
pens_won,-0.2937
tackles,0.5012
interceptions,0.5445
blocks,1.3398
tackles_won,-0.2397
dribble_tackles,0.9801
dribbles_vs,0.9413
pressures,-0.3225
pressure_regains,0.0165
clearances,0.1627
errors,-0.376
aerials_won,-0.0869
aerials_lost,0.0274
ball_recoveries,1.0331
pens_conceded,-0.3183
fouls,-0.1436
cards_yellow_red,-0.1907
