position,RW
passes_completed,-0.7189
passes,-0.6041
dribbles_completed,0.1113
dribbles,0.3964
passes_completed_short,-0.6259
passes_short,-0.7437
passes_completed_medium,-0.6697
passes_medium,-0.662
passes_completed_long,-0.6003
passes_long,-0.1355
passes_total_distance,-0.7346
passes_free_kicks,-0.3778
through_balls,1.3016
passes_pressure,-0.086
passes_switches,0.5053
crosses,2.0148
corner_kicks,2.0333
passes_intercepted,-0.5779
passes_blocked,1.3213
dispossessed,0.1294
goals,-0.7238
assists,1.4166
pens_made,-0.2418
pens_att,-0.271
shots_total,1.2578
shots_on_target,-0.0254
sca,1.6409
gca,1.4176
xg,0.0893
crosses_into_penalty_area,1.5621
passes_into_final_third,-0.539
passes_into_penalty_area,0.1859
progressive_passes,-1.0085
carry_progressive_distance,-0.1041
assisted_shots,2.3274
fouled,-0.006
pens_won,-0.2935
tackles,0.2921
interceptions,0.9303
blocks,0.0086
tackles_won,-0.4043
dribble_tackles,0.7301
dribbles_vs,0.5943
pressures,1.7136
pressure_regains,1.1357
clearances,-0.7687
errors,-0.3758
aerials_won,-0.5876
aerials_lost,-0.1934
ball_recoveries,-0.4223
pens_conceded,-0.3182
fouls,-0.2766
cards_yellow_red,-0.1906
