position,FW
passes_completed,-1.0349
passes,-1.1352
dribbles_completed,0.8688
dribbles,0.2005
passes_completed_short,-0.5071
passes_short,-0.484
passes_completed_medium,-0.9873
passes_medium,-0.7417
passes_completed_long,-1.0264
passes_long,-1.1228
passes_total_distance,-1.1216
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-1.3645
passes_switches,-0.5827
crosses,1.4875
corner_kicks,-0.4808
passes_intercepted,0.5707
passes_blocked,-0.5801
dispossessed,0.2394
goals,3.0408
assists,3.3564
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.7718
shots_on_target,2.4904
sca,0.2543
gca,3.1516
xg,3.1914
crosses_into_penalty_area,2.2843
passes_into_final_third,-0.9796
passes_into_penalty_area,0.7727
progressive_passes,-1.0821
carry_progressive_distance,-0.2299
assisted_shots,0.8161
fouled,0.5142
pens_won,-0.3695
tackles,-0.9367
interceptions,-0.3992
blocks,-1.2882
tackles_won,-0.4077
dribble_tackles,-0.9346
dribbles_vs,-0.2637
pressures,1.1369
pressure_regains,0.6829
clearances,-0.5299
errors,-0.5457
aerials_won,-0.4432
aerials_lost,1.038
ball_recoveries,-1.2598
pens_conceded,-0.4415
fouls,1.5234
cards_yellow_red,-0.2618
