position,WB
passes_completed,0.8921
passes,0.8533
dribbles_completed,-0.4229
dribbles,-0.2503
passes_completed_short,1.784
passes_short,1.7463
passes_completed_medium,0.4351
passes_medium,0.5037
passes_completed_long,-0.7393
passes_long,-0.8406
passes_total_distance,0.2435
passes_free_kicks,-0.5281
through_balls,-0.3793
passes_pressure,0.6497
passes_switches,-0.6544
crosses,0.8187
corner_kicks,-0.4409
passes_intercepted,1.0067
passes_blocked,1.2542
dispossessed,0.0161
goals,-0.3547
assists,0.5544
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2914
shots_on_target,-0.3165
sca,0.6006
gca,0.3596
xg,-0.2077
crosses_into_penalty_area,1.7008
passes_into_final_third,0.0554
passes_into_penalty_area,0.8993
progressive_passes,0.6853
carry_progressive_distance,0.8297
assisted_shots,0.6488
fouled,-0.7669
pens_won,-0.3695
tackles,0.0441
interceptions,-0.4939
blocks,0.2027
tackles_won,-0.041
dribble_tackles,0.5359
dribbles_vs,-0.1032
pressures,-0.2571
pressure_regains,-0.102
clearances,-0.2678
errors,0.2839
aerials_won,0.2193
aerials_lost,-0.0685
ball_recoveries,-0.4433
pens_conceded,-0.0868
fouls,-0.0813
cards_yellow_red,-0.2618
