position,CM
minutes,0.4528
passes_completed,3.5244
passes,3.4069
dribbles_completed,-0.1844
dribbles,-0.3568
passes_completed_short,2.7383
passes_short,2.5724
passes_completed_medium,2.8902
passes_medium,2.8587
passes_completed_long,3.9927
passes_long,3.1798
passes_total_distance,3.7249
passes_free_kicks,1.2424
through_balls,-0.36
passes_pressure,2.0883
passes_switches,3.7851
crosses,-0.3442
corner_kicks,1.7386
passes_intercepted,1.3814
passes_blocked,-0.296
dispossessed,-0.4155
goals,-0.0639
assists,1.6908
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0789
shots_on_target,-0.276
sca,1.4966
gca,1.0389
xg,-0.5323
crosses_into_penalty_area,0.2355
passes_into_final_third,5.0076
passes_into_penalty_area,1.4534
progressive_passes,3.8212
carry_progressive_distance,0.9869
assisted_shots,1.1403
fouled,-0.8354
pens_won,-0.2935
tackles,2.2106
interceptions,0.3693
blocks,0.1835
tackles_won,2.5936
dribble_tackles,1.7131
dribbles_vs,2.089
pressures,0.6391
pressure_regains,0.9858
clearances,-0.3449
errors,-0.3758
aerials_won,-0.4029
aerials_lost,-0.2507
ball_recoveries,0.8313
pens_conceded,-0.3182
fouls,0.2556
cards_yellow_red,1.4311
