position,FW
passes_completed,-0.0719
passes,-0.1457
dribbles_completed,0.0671
dribbles,0.6792
passes_completed_short,0.5261
passes_short,0.4666
passes_completed_medium,-0.2658
passes_medium,-0.1594
passes_completed_long,-0.7455
passes_long,-0.7379
passes_total_distance,-0.4755
passes_free_kicks,-0.8071
through_balls,-0.7252
passes_pressure,-1.0136
passes_switches,-1.1777
crosses,1.2513
corner_kicks,-0.4808
passes_intercepted,-0.5473
passes_blocked,-0.5589
dispossessed,1.063
goals,-0.7415
assists,1.9992
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1429
shots_on_target,1.0371
sca,0.8766
gca,0.3683
xg,-0.2812
crosses_into_penalty_area,0.2231
passes_into_final_third,0.5398
passes_into_penalty_area,-0.7682
progressive_passes,0.2705
carry_progressive_distance,-0.3571
assisted_shots,1.5687
fouled,-0.1527
pens_won,-0.3695
tackles,1.7266
interceptions,-0.5117
blocks,-1.3674
tackles_won,1.896
dribble_tackles,0.7137
dribbles_vs,0.8826
pressures,1.4342
pressure_regains,1.5971
clearances,-0.8958
errors,-0.5457
aerials_won,-0.6639
aerials_lost,2.0923
ball_recoveries,-0.8375
pens_conceded,-0.4415
fouls,0.0517
cards_yellow_red,-0.2618
