position,FW
passes_completed,-1.4233
passes,-1.4188
dribbles_completed,-1.0571
dribbles,-1.153
passes_completed_short,-0.8953
passes_short,-0.5832
passes_completed_medium,-1.5486
passes_medium,-1.5931
passes_completed_long,-1.294
passes_long,-1.4937
passes_total_distance,-1.5727
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.0946
passes_switches,-1.3942
crosses,-0.9972
corner_kicks,-0.5565
passes_intercepted,-0.285
passes_blocked,-0.6409
dispossessed,0.8625
goals,2.1591
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4353
shots_on_target,1.0263
sca,-0.726
gca,-1.0099
xg,1.2775
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.3177
passes_into_penalty_area,-0.5208
progressive_passes,-1.5204
carry_progressive_distance,-1.8869
assisted_shots,-0.4319
fouled,-0.5323
pens_won,-0.2935
tackles,-1.5715
interceptions,-1.6369
blocks,0.0218
tackles_won,-1.2492
dribble_tackles,-1.4373
dribbles_vs,-1.3804
pressures,-0.0437
pressure_regains,-0.9123
clearances,-0.4094
errors,-0.3758
aerials_won,3.9259
aerials_lost,5.4664
ball_recoveries,-1.7955
pens_conceded,-0.3182
fouls,0.6712
cards_yellow_red,-0.1906
