position,DM
passes_completed,2.6875
passes,2.6035
dribbles_completed,-0.3221
dribbles,-0.4795
passes_completed_short,2.2981
passes_short,2.0969
passes_completed_medium,2.063
passes_medium,1.9736
passes_completed_long,2.1672
passes_long,1.4919
passes_total_distance,2.5624
passes_free_kicks,3.7794
through_balls,0.9184
passes_pressure,1.3202
passes_switches,3.5321
crosses,0.0654
corner_kicks,3.1718
passes_intercepted,0.2639
passes_blocked,-0.0898
dispossessed,-0.392
goals,0.1068
assists,1.9727
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1705
shots_on_target,-0.0178
sca,1.9495
gca,1.4893
xg,-0.3895
crosses_into_penalty_area,-0.1016
passes_into_final_third,3.024
passes_into_penalty_area,0.8134
progressive_passes,2.1879
carry_progressive_distance,0.2157
assisted_shots,2.4917
fouled,-0.288
pens_won,0.4552
tackles,0.0475
interceptions,1.1049
blocks,-0.0043
tackles_won,0.0562
dribble_tackles,-0.2082
dribbles_vs,0.6512
pressures,0.1129
pressure_regains,0.1001
clearances,-0.559
errors,1.2738
aerials_won,-0.6913
aerials_lost,-0.6394
ball_recoveries,0.8922
pens_conceded,-0.4415
fouls,0.3761
cards_yellow_red,0.4549
