position,CM
passes_completed,0.6464
passes,0.4929
dribbles_completed,-0.0298
dribbles,0.0839
passes_completed_short,1.2795
passes_short,1.2464
passes_completed_medium,0.1441
passes_medium,0.1142
passes_completed_long,-0.1217
passes_long,-0.4041
passes_total_distance,0.2975
passes_free_kicks,-0.7539
through_balls,0.9195
passes_pressure,0.1453
passes_switches,0.6284
crosses,-0.3231
corner_kicks,-0.3726
passes_intercepted,0.9387
passes_blocked,-0.2589
dispossessed,-0.5062
goals,-0.4262
assists,0.4491
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0881
shots_on_target,0.0068
sca,0.2153
gca,0.2547
xg,-0.3959
crosses_into_penalty_area,-0.2512
passes_into_final_third,1.0919
passes_into_penalty_area,0.2336
progressive_passes,0.5141
carry_progressive_distance,0.4603
assisted_shots,0.1785
fouled,-1.0767
pens_won,-0.3695
tackles,0.0383
interceptions,0.6912
blocks,0.2815
tackles_won,-0.0717
dribble_tackles,-0.1301
dribbles_vs,-0.0987
pressures,0.4513
pressure_regains,0.275
clearances,-0.5549
errors,0.0178
aerials_won,-0.2711
aerials_lost,-0.6272
ball_recoveries,0.2135
pens_conceded,0.2813
fouls,0.0407
cards_yellow_red,-0.2618
