position,RW
minutes,-0.7302
passes_completed,-0.5191
passes,-0.7939
dribbles_completed,1.7863
dribbles,3.0275
passes_completed_short,0.326
passes_short,0.3745
passes_completed_medium,-1.0802
passes_medium,-1.3523
passes_completed_long,-0.4678
passes_long,-0.8676
passes_total_distance,-0.7003
passes_free_kicks,-0.7723
through_balls,-0.632
passes_pressure,-0.4577
passes_switches,-0.9414
crosses,-0.2639
corner_kicks,-0.5565
passes_intercepted,-0.8662
passes_blocked,-0.3221
dispossessed,1.2166
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2193
shots_on_target,0.0076
sca,-0.6494
gca,-0.0697
xg,-0.5871
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.4601
passes_into_penalty_area,0.3452
progressive_passes,0.2452
carry_progressive_distance,1.6169
assisted_shots,-0.4845
fouled,-1.094
pens_won,-0.2935
tackles,-0.7176
interceptions,-0.753
blocks,-0.3569
tackles_won,-0.3573
dribble_tackles,-0.3179
dribbles_vs,0.0161
pressures,0.4588
pressure_regains,0.0198
clearances,-0.7606
errors,-0.3758
aerials_won,-0.4986
aerials_lost,-0.0098
ball_recoveries,-0.7238
pens_conceded,-0.3182
fouls,-1.0172
cards_yellow_red,-0.1906
