position,RW
passes_completed,0.2827
passes,0.352
dribbles_completed,1.515
dribbles,1.235
passes_completed_short,0.0704
passes_short,0.1268
passes_completed_medium,0.299
passes_medium,0.361
passes_completed_long,0.3903
passes_long,0.2518
passes_total_distance,0.3739
passes_free_kicks,-0.7273
through_balls,1.4788
passes_pressure,0.7013
passes_switches,1.4552
crosses,1.1382
corner_kicks,0.4706
passes_intercepted,0.7787
passes_blocked,0.4117
dispossessed,0.6535
goals,0.5524
assists,1.6074
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.3846
shots_on_target,1.0523
sca,1.4579
gca,2.0267
xg,0.2542
crosses_into_penalty_area,0.9937
passes_into_final_third,1.5355
passes_into_penalty_area,2.6258
progressive_passes,1.5393
carry_progressive_distance,1.4149
assisted_shots,1.1794
fouled,-0.6118
pens_won,-0.3695
tackles,-0.1202
interceptions,0.4455
blocks,1.2694
tackles_won,-0.1757
dribble_tackles,-0.3703
dribbles_vs,-0.2233
pressures,1.0265
pressure_regains,1.5489
clearances,-0.7376
errors,-0.5457
aerials_won,-0.4755
aerials_lost,0.0441
ball_recoveries,0.2537
pens_conceded,-0.4415
fouls,-0.4999
cards_yellow_red,-0.2618
