position,DM
minutes,0.523
passes_completed,-0.1473
passes,-0.195
dribbles_completed,-0.0317
dribbles,-0.0272
passes_completed_short,-0.3182
passes_short,-0.2853
passes_completed_medium,0.1093
passes_medium,0.1691
passes_completed_long,-0.2279
passes_long,-0.4391
passes_total_distance,-0.118
passes_free_kicks,-0.3739
through_balls,-0.3726
passes_pressure,0.0433
passes_switches,-0.6494
crosses,-0.9544
corner_kicks,-0.487
passes_intercepted,0.3735
passes_blocked,-0.3687
dispossessed,-0.0061
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6396
shots_on_target,-0.58
sca,-0.5202
gca,-0.5215
xg,-0.5226
crosses_into_penalty_area,-0.4621
passes_into_final_third,0.0341
passes_into_penalty_area,-0.6778
progressive_passes,-0.3922
carry_progressive_distance,-0.528
assisted_shots,-0.6592
fouled,0.066
pens_won,-0.2935
tackles,1.0206
interceptions,0.965
blocks,0.0661
tackles_won,1.3643
dribble_tackles,0.8887
dribbles_vs,1.9008
pressures,1.0891
pressure_regains,1.5026
clearances,-0.5082
errors,-0.3758
aerials_won,0.2262
aerials_lost,0.2318
ball_recoveries,1.4554
pens_conceded,0.6858
fouls,1.2752
cards_yellow_red,-0.1906
