position,DM
minutes,0.5168
passes_completed,0.6598
passes,0.5392
dribbles_completed,-0.7558
dribbles,-0.8434
passes_completed_short,0.6007
passes_short,0.5598
passes_completed_medium,0.5009
passes_medium,0.4549
passes_completed_long,0.6001
passes_long,0.3326
passes_total_distance,0.6779
passes_free_kicks,-0.3712
through_balls,-0.3715
passes_pressure,0.1789
passes_switches,0.8494
crosses,-0.893
corner_kicks,-0.4169
passes_intercepted,-0.5649
passes_blocked,-0.9526
dispossessed,-0.7906
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0248
shots_on_target,-1.0285
sca,-0.7837
gca,-0.8464
xg,-0.7852
crosses_into_penalty_area,-0.5905
passes_into_final_third,1.3698
passes_into_penalty_area,-0.9051
progressive_passes,0.2977
carry_progressive_distance,-0.8541
assisted_shots,-0.709
fouled,-1.0196
pens_won,-0.2935
tackles,1.2068
interceptions,2.0514
blocks,0.1915
tackles_won,1.3774
dribble_tackles,-0.1722
dribbles_vs,0.4909
pressures,0.5622
pressure_regains,0.4835
clearances,0.4011
errors,-0.3758
aerials_won,0.1948
aerials_lost,-0.22
ball_recoveries,1.8212
pens_conceded,0.6899
fouls,0.9317
cards_yellow_red,-0.1906
