position,CB
minutes,1538.0
passes_completed,-0.3941
passes,-0.2824
dribbles_completed,-1.1134
dribbles,-1.1482
passes_completed_short,-1.3077
passes_short,-1.3448
passes_completed_medium,0.0413
passes_medium,-0.0163
passes_completed_long,0.8298
passes_long,1.1548
passes_total_distance,0.131
passes_free_kicks,0.0137
through_balls,-0.2175
passes_pressure,-0.9321
passes_switches,0.7364
crosses,-0.7981
corner_kicks,-0.5567
passes_intercepted,-0.6232
passes_blocked,-0.4986
dispossessed,-1.2163
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0268
shots_on_target,-0.8855
sca,-1.3463
gca,-0.75
xg,-0.6388
crosses_into_penalty_area,-0.6438
passes_into_final_third,0.0234
passes_into_penalty_area,-1.0334
progressive_passes,-0.6333
carry_progressive_distance,-0.7373
assisted_shots,-1.3116
fouled,-0.6378
pens_won,-0.2937
tackles,0.4552
interceptions,1.544
blocks,-0.4194
tackles_won,0.0056
dribble_tackles,0.4217
dribbles_vs,0.0227
pressures,-0.7992
pressure_regains,-0.321
clearances,1.3455
errors,0.8514
aerials_won,-0.0181
aerials_lost,-0.7198
ball_recoveries,1.2412
pens_conceded,-0.3183
fouls,-0.0546
cards_yellow_red,-0.1907
