position,RW
minutes,508.0
passes_completed,-0.3043
passes,-0.5607
dribbles_completed,-0.0707
dribbles,-0.3071
passes_completed_short,-0.2841
passes_short,-0.4892
passes_completed_medium,-0.0837
passes_medium,-0.2744
passes_completed_long,-0.7691
passes_long,-0.7996
passes_total_distance,-0.4081
passes_free_kicks,0.8594
through_balls,-0.6322
passes_pressure,-0.4432
passes_switches,0.3132
crosses,0.0331
corner_kicks,-0.0521
passes_intercepted,-1.0272
passes_blocked,-0.5722
dispossessed,1.9937
goals,0.2914
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.161
shots_on_target,0.2739
sca,-0.3854
gca,0.5661
xg,-0.0001
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.2195
passes_into_penalty_area,-0.7538
progressive_passes,-0.4687
carry_progressive_distance,-0.5546
assisted_shots,-0.3778
fouled,0.9681
pens_won,-0.2937
tackles,-0.5013
interceptions,-0.5262
blocks,0.1554
tackles_won,-1.2168
dribble_tackles,-0.9687
dribbles_vs,-0.0978
pressures,0.3251
pressure_regains,0.7106
clearances,-0.8022
errors,-0.376
aerials_won,-1.1372
aerials_lost,0.1448
ball_recoveries,-0.8279
pens_conceded,-0.3183
fouls,0.8246
cards_yellow_red,-0.1907
