position,AM
minutes,1955.0
passes_completed,-0.2846
passes,-0.1037
dribbles_completed,0.7365
dribbles,0.9155
passes_completed_short,0.3132
passes_short,0.3723
passes_completed_medium,-0.6019
passes_medium,-0.502
passes_completed_long,-0.556
passes_long,-0.1619
passes_total_distance,-0.4865
passes_free_kicks,0.3903
through_balls,0.0203
passes_pressure,0.3736
passes_switches,0.2325
crosses,0.6107
corner_kicks,0.6232
passes_intercepted,-0.0232
passes_blocked,0.8899
dispossessed,1.2943
goals,-0.1963
assists,-0.4023
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.9979
shots_on_target,0.2124
sca,1.3083
gca,0.4233
xg,0.2004
crosses_into_penalty_area,0.2891
passes_into_final_third,-0.2439
passes_into_penalty_area,0.564
progressive_passes,-0.1995
carry_progressive_distance,-0.2581
assisted_shots,0.9847
fouled,1.3207
pens_won,0.798
tackles,-0.6614
interceptions,-0.4824
blocks,-0.4696
tackles_won,-0.7093
dribble_tackles,-0.9502
dribbles_vs,-0.1323
pressures,1.0654
pressure_regains,1.185
clearances,-0.8215
errors,-0.376
aerials_won,-0.9519
aerials_lost,-0.419
ball_recoveries,0.2619
pens_conceded,-0.3183
fouls,-1.2993
cards_yellow_red,-0.1907
