position,CB
minutes,1430.0
passes_completed,-0.1481
passes,-0.2701
dribbles_completed,-0.9649
dribbles,-1.0113
passes_completed_short,-0.9783
passes_short,-1.2259
passes_completed_medium,0.3001
passes_medium,0.1381
passes_completed_long,0.7131
passes_long,0.9166
passes_total_distance,0.2596
passes_free_kicks,0.3147
through_balls,-0.6322
passes_pressure,0.1528
passes_switches,-0.3161
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-1.1201
passes_blocked,-1.1303
dispossessed,-1.0588
goals,-0.724
assists,-0.2667
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.937
shots_on_target,-0.8747
sca,-1.4743
gca,-1.0103
xg,-0.8007
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.7393
passes_into_penalty_area,-1.2096
progressive_passes,-0.8887
carry_progressive_distance,0.0819
assisted_shots,-1.3053
fouled,-0.9004
pens_won,-0.2937
tackles,0.3403
interceptions,-0.4531
blocks,0.9139
tackles_won,0.475
dribble_tackles,1.2289
dribbles_vs,-0.1226
pressures,-1.4798
pressure_regains,-1.3247
clearances,3.6462
errors,0.9441
aerials_won,1.3335
aerials_lost,-0.5431
ball_recoveries,0.3893
pens_conceded,3.1348
fouls,-1.1275
cards_yellow_red,-0.1907
