position,FW
minutes,621.0
passes_completed,-0.3396
passes,0.153
dribbles_completed,3.7096
dribbles,4.0335
passes_completed_short,-0.2594
passes_short,-0.0409
passes_completed_medium,-0.673
passes_medium,-0.3195
passes_completed_long,0.2425
passes_long,0.7068
passes_total_distance,-0.3082
passes_free_kicks,0.517
through_balls,0.3949
passes_pressure,-0.6254
passes_switches,1.71
crosses,3.0479
corner_kicks,2.0572
passes_intercepted,-1.1783
passes_blocked,2.3659
dispossessed,1.3734
goals,1.768
assists,0.3907
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.2662
shots_on_target,0.3921
sca,2.4352
gca,2.2135
xg,1.3997
crosses_into_penalty_area,1.1998
passes_into_final_third,-0.4718
passes_into_penalty_area,0.9587
progressive_passes,0.0781
carry_progressive_distance,1.183
assisted_shots,2.5593
fouled,-0.6866
pens_won,-0.2937
tackles,-1.2831
interceptions,0.4839
blocks,-1.2122
tackles_won,-1.0761
dribble_tackles,-1.4379
dribbles_vs,-0.9502
pressures,1.1986
pressure_regains,0.6254
clearances,-0.9283
errors,-0.376
aerials_won,-0.5537
aerials_lost,0.0274
ball_recoveries,-0.4765
pens_conceded,-0.3183
fouls,-0.4018
cards_yellow_red,-0.1907
