position,RW
minutes,466.0
passes_completed,-0.3119
passes,-0.4799
dribbles_completed,-0.178
dribbles,-0.0898
passes_completed_short,0.6175
passes_short,0.6463
passes_completed_medium,-0.7978
passes_medium,-0.9244
passes_completed_long,-0.9091
passes_long,-0.8535
passes_total_distance,-0.6228
passes_free_kicks,-0.7942
through_balls,-0.6322
passes_pressure,-0.6066
passes_switches,-0.3604
crosses,-0.4988
corner_kicks,-0.19
passes_intercepted,-0.9523
passes_blocked,-1.3015
dispossessed,2.0823
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.112
shots_on_target,-0.5555
sca,0.671
gca,-1.0103
xg,0.7741
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.4428
passes_into_penalty_area,0.2023
progressive_passes,0.046
carry_progressive_distance,0.2346
assisted_shots,1.1009
fouled,1.9886
pens_won,-0.2937
tackles,-1.5121
interceptions,-0.0221
blocks,1.2923
tackles_won,-1.1609
dribble_tackles,-0.9264
dribbles_vs,-1.2914
pressures,0.2426
pressure_regains,0.2749
clearances,0.0312
errors,-0.376
aerials_won,1.39
aerials_lost,-0.5251
ball_recoveries,-0.425
pens_conceded,-0.3183
fouls,1.396
cards_yellow_red,-0.1907
