position,RB
minutes,570.0
passes_completed,3.0067
passes,3.439
dribbles_completed,-0.5462
dribbles,-0.6254
passes_completed_short,3.031
passes_short,3.1113
passes_completed_medium,2.3742
passes_medium,2.5996
passes_completed_long,1.9411
passes_long,2.2991
passes_total_distance,2.6217
passes_free_kicks,2.3315
through_balls,2.7249
passes_pressure,1.6424
passes_switches,1.6496
crosses,2.1199
corner_kicks,4.8391
passes_intercepted,2.2137
passes_blocked,4.1274
dispossessed,-1.0576
goals,-0.724
assists,1.7609
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3317
shots_on_target,-0.6419
sca,1.5228
gca,0.3946
xg,-0.4373
crosses_into_penalty_area,0.2663
passes_into_final_third,1.5674
passes_into_penalty_area,1.9023
progressive_passes,2.5973
carry_progressive_distance,0.9396
assisted_shots,2.6864
fouled,0.0413
pens_won,-0.2937
tackles,0.6474
interceptions,-1.3074
blocks,1.124
tackles_won,0.9249
dribble_tackles,0.6528
dribbles_vs,0.9978
pressures,0.3367
pressure_regains,0.0075
clearances,-0.2549
errors,2.9358
aerials_won,-0.8194
aerials_lost,0.4768
ball_recoveries,0.3205
pens_conceded,-0.3183
fouls,1.0239
cards_yellow_red,6.4815
