position,AM
minutes,1368.0
passes_completed,-0.0036
passes,-0.0416
dribbles_completed,0.5705
dribbles,0.3816
passes_completed_short,0.7883
passes_short,0.6997
passes_completed_medium,-0.5844
passes_medium,-0.6019
passes_completed_long,-0.4915
passes_long,-0.4473
passes_total_distance,-0.3213
passes_free_kicks,1.0739
through_balls,-0.1659
passes_pressure,0.0257
passes_switches,0.5079
crosses,0.2749
corner_kicks,1.6916
passes_intercepted,-0.3156
passes_blocked,0.3435
dispossessed,1.1911
goals,0.7843
assists,0.8113
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.9298
shots_on_target,1.5514
sca,1.4694
gca,1.0385
xg,1.0469
crosses_into_penalty_area,-0.618
passes_into_final_third,0.1478
passes_into_penalty_area,0.7499
progressive_passes,0.3873
carry_progressive_distance,0.3041
assisted_shots,1.0611
fouled,0.1125
pens_won,-0.2937
tackles,-0.1002
interceptions,-1.2249
blocks,-0.7999
tackles_won,0.3496
dribble_tackles,-0.2183
dribbles_vs,-0.3482
pressures,1.2589
pressure_regains,1.8991
clearances,-0.6194
errors,-0.376
aerials_won,-0.7399
aerials_lost,-0.2341
ball_recoveries,-0.4893
pens_conceded,-0.3183
fouls,-0.6597
cards_yellow_red,-0.1907
