position,LW
minutes,-0.7745
passes_completed,-0.5231
passes,-0.6925
dribbles_completed,2.4022
dribbles,1.3172
passes_completed_short,0.1505
passes_short,0.2569
passes_completed_medium,-0.8658
passes_medium,-1.0199
passes_completed_long,-1.1688
passes_long,-1.2528
passes_total_distance,-0.9218
passes_free_kicks,-0.4215
through_balls,-0.632
passes_pressure,0.1874
passes_switches,-1.1218
crosses,-0.2964
corner_kicks,-0.5565
passes_intercepted,-0.6647
passes_blocked,0.3629
dispossessed,1.176
goals,-0.7238
assists,3.3077
pens_made,-0.2418
pens_att,-0.271
shots_total,1.3506
shots_on_target,0.8417
sca,0.3847
gca,1.253
xg,0.0229
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.0024
passes_into_penalty_area,-0.9097
progressive_passes,-1.5687
carry_progressive_distance,0.4796
assisted_shots,-0.6645
fouled,1.772
pens_won,-0.2935
tackles,-0.1622
interceptions,-0.0415
blocks,0.4483
tackles_won,-0.9461
dribble_tackles,-0.7638
dribbles_vs,-1.0747
pressures,0.9048
pressure_regains,0.6122
clearances,-0.7088
errors,-0.3758
aerials_won,-0.6248
aerials_lost,-0.2703
ball_recoveries,-0.1773
pens_conceded,-0.3182
fouls,0.8392
cards_yellow_red,-0.1906
