position,FW
minutes,1.6046
passes_completed,0.4433
passes,0.5289
dribbles_completed,1.8319
dribbles,1.7559
passes_completed_short,1.144
passes_short,1.2562
passes_completed_medium,0.0347
passes_medium,0.1642
passes_completed_long,-0.3435
passes_long,-0.2949
passes_total_distance,0.0832
passes_free_kicks,-0.5236
through_balls,3.5564
passes_pressure,1.2727
passes_switches,-0.3428
crosses,0.8502
corner_kicks,-0.2996
passes_intercepted,1.2519
passes_blocked,1.4705
dispossessed,2.0128
goals,5.4595
assists,3.1161
pens_made,3.8669
pens_att,3.185
shots_total,2.985
shots_on_target,4.2685
sca,2.4596
gca,3.7878
xg,5.4814
crosses_into_penalty_area,0.5668
passes_into_final_third,0.3633
passes_into_penalty_area,1.8795
progressive_passes,0.7084
carry_progressive_distance,1.0485
assisted_shots,2.41
fouled,0.7531
pens_won,0.7686
tackles,0.0149
interceptions,-0.0906
blocks,0.2561
tackles_won,0.2221
dribble_tackles,-0.3734
dribbles_vs,-0.105
pressures,2.2862
pressure_regains,2.2605
clearances,-0.5283
errors,-0.5331
aerials_won,0.2294
aerials_lost,2.5239
ball_recoveries,0.4262
pens_conceded,-0.4889
fouls,0.5063
cards_yellow_red,2.2462
