position,LM
passes_completed,-0.8206
passes,-0.6291
dribbles_completed,1.0709
dribbles,1.1908
passes_completed_short,-0.6147
passes_short,-0.6266
passes_completed_medium,-0.9566
passes_medium,-0.9527
passes_completed_long,-0.1708
passes_long,0.249
passes_total_distance,-0.6552
passes_free_kicks,0.7321
through_balls,-0.0123
passes_pressure,0.254
passes_switches,1.5557
crosses,1.8752
corner_kicks,0.8752
passes_intercepted,-0.2174
passes_blocked,1.2621
dispossessed,0.9356
goals,-0.0974
assists,0.4558
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0728
shots_on_target,-0.1177
sca,0.4493
gca,0.5459
xg,-0.451
crosses_into_penalty_area,2.1648
passes_into_final_third,-0.3532
passes_into_penalty_area,0.3676
progressive_passes,-0.9649
carry_progressive_distance,0.772
assisted_shots,0.8024
fouled,-0.395
pens_won,-0.2935
tackles,-0.2867
interceptions,-0.0829
blocks,0.6391
tackles_won,-0.536
dribble_tackles,0.0098
dribbles_vs,0.3154
pressures,0.8784
pressure_regains,0.2773
clearances,-0.3439
errors,-0.3758
aerials_won,-0.3228
aerials_lost,-0.4416
ball_recoveries,0.228
pens_conceded,-0.3182
fouls,-0.8404
cards_yellow_red,-0.1906
