position,CM
minutes,2601.0
passes_completed,0.3082
passes,0.2
dribbles_completed,0.2832
dribbles,0.4203
passes_completed_short,0.2275
passes_short,0.249
passes_completed_medium,0.3864
passes_medium,0.3466
passes_completed_long,-0.0749
passes_long,-0.2697
passes_total_distance,0.2278
passes_free_kicks,-0.0013
through_balls,0.1035
passes_pressure,0.9114
passes_switches,-0.2087
crosses,-0.5651
corner_kicks,-0.3267
passes_intercepted,0.7379
passes_blocked,-0.6531
dispossessed,0.1123
goals,-0.1291
assists,0.8934
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.9664
shots_on_target,0.4978
sca,0.819
gca,0.2212
xg,0.7
crosses_into_penalty_area,-0.4836
passes_into_final_third,0.155
passes_into_penalty_area,0.2614
progressive_passes,0.4921
carry_progressive_distance,0.7451
assisted_shots,0.1947
fouled,1.1869
pens_won,0.5269
tackles,0.0787
interceptions,-0.4075
blocks,-0.0122
tackles_won,-0.0815
dribble_tackles,-0.155
dribbles_vs,0.265
pressures,0.519
pressure_regains,0.5125
clearances,-0.5154
errors,-0.376
aerials_won,-0.8238
aerials_lost,-0.7526
ball_recoveries,-0.0462
pens_conceded,-0.3183
fouls,-0.4757
cards_yellow_red,-0.1907
