position,CB
minutes,1.1784
passes_completed,1.3057
passes,1.1856
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,0.3354
passes_short,0.3235
passes_completed_medium,1.9341
passes_medium,1.7555
passes_completed_long,1.5142
passes_long,1.2705
passes_total_distance,1.5626
passes_free_kicks,0.9887
through_balls,-0.5
passes_pressure,0.681
passes_switches,0.7153
crosses,-0.4791
corner_kicks,-0.3242
passes_intercepted,0.0207
passes_blocked,-0.2488
dispossessed,-0.6552
goals,-0.2085
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.171
shots_on_target,-0.1136
sca,-0.4275
gca,-0.525
xg,-0.2049
crosses_into_penalty_area,-0.4603
passes_into_final_third,0.8659
passes_into_penalty_area,-0.3764
progressive_passes,0.5699
carry_progressive_distance,0.903
assisted_shots,-0.3993
fouled,-0.085
pens_won,-0.3681
tackles,0.1655
interceptions,0.9423
blocks,1.256
tackles_won,0.075
dribble_tackles,0.3218
dribbles_vs,-0.0097
pressures,-0.399
pressure_regains,-0.2925
clearances,3.0858
errors,0.2502
aerials_won,1.543
aerials_lost,0.6112
ball_recoveries,1.3041
pens_conceded,2.0027
fouls,0.4525
cards_yellow_red,-0.3235
