position,CM
minutes,961.0
passes_completed,-0.6363
passes,-0.2455
dribbles_completed,-1.1392
dribbles,-0.8865
passes_completed_short,-0.3037
passes_short,-0.0784
passes_completed_medium,-0.6589
passes_medium,-0.302
passes_completed_long,-0.6913
passes_long,-0.2641
passes_total_distance,-0.7014
passes_free_kicks,-0.801
through_balls,0.0315
passes_pressure,0.0224
passes_switches,-0.6926
crosses,-0.0545
corner_kicks,-0.5567
passes_intercepted,-0.321
passes_blocked,0.7322
dispossessed,-0.2491
goals,0.3495
assists,-0.0204
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.2358
shots_on_target,2.4146
sca,-0.0075
gca,1.0729
xg,0.5892
crosses_into_penalty_area,0.143
passes_into_final_third,0.3826
passes_into_penalty_area,0.1567
progressive_passes,0.4627
carry_progressive_distance,-1.0661
assisted_shots,-0.0505
fouled,1.6251
pens_won,1.9271
tackles,0.9131
interceptions,0.125
blocks,0.5934
tackles_won,1.1117
dribble_tackles,0.5462
dribbles_vs,1.9916
pressures,1.7433
pressure_regains,1.9621
clearances,-0.3388
errors,-0.376
aerials_won,2.9163
aerials_lost,1.3968
ball_recoveries,-0.8084
pens_conceded,-0.3183
fouls,1.5955
cards_yellow_red,-0.1907
