position,LB
minutes,1761.0
passes_completed,0.0973
passes,0.4664
dribbles_completed,-0.6227
dribbles,-0.5748
passes_completed_short,0.1444
passes_short,0.1856
passes_completed_medium,0.022
passes_medium,0.1783
passes_completed_long,0.0688
passes_long,0.932
passes_total_distance,0.0808
passes_free_kicks,0.6665
through_balls,0.0922
passes_pressure,-0.8874
passes_switches,1.014
crosses,2.3628
corner_kicks,-0.0715
passes_intercepted,0.8977
passes_blocked,1.1189
dispossessed,-0.9522
goals,-0.724
assists,0.0482
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4722
shots_on_target,-0.2773
sca,-0.062
gca,-0.1008
xg,-0.4505
crosses_into_penalty_area,2.584
passes_into_final_third,-0.1542
passes_into_penalty_area,0.6903
progressive_passes,0.1691
carry_progressive_distance,-0.4146
assisted_shots,0.4395
fouled,-0.9752
pens_won,-0.2937
tackles,-0.2753
interceptions,0.4999
blocks,0.4609
tackles_won,-0.5851
dribble_tackles,0.4569
dribbles_vs,0.2508
pressures,-0.2636
pressure_regains,-0.1772
clearances,0.2463
errors,-0.376
aerials_won,-0.417
aerials_lost,-0.6375
ball_recoveries,-0.4444
pens_conceded,-0.3183
fouls,0.0245
cards_yellow_red,-0.1907
